year,composite,kmt_advantage,dpp_advantage,is_election_year
1999.719298245614,0.5773476572543126,0.0773,-0.0773,False
1999.7894736842106,0.5707126049573117,0.0707,-0.0707,False
1999.859649122807,0.5644665623001914,0.0645,-0.0645,False
1999.9298245614036,0.5587241528065343,0.0587,-0.0587,True
2000.0,0.5536,0.0536,-0.0536,True
2000.0701754385964,0.5491775485193596,0.0492,-0.0492,True
2000.140350877193,0.5454155274640671,0.0454,-0.0454,False
2000.2105263157894,0.5422414870487796,0.0422,-0.0422,False
2000.280701754386,0.5395829774881097,0.0396,-0.0396,False
2000.3508771929824,0.5373675489967079,0.0374,-0.0374,False
2000.421052631579,0.5355227517891926,0.0355,-0.0355,False
2000.4912280701753,0.5339761360802091,0.034,-0.034,False
2000.561403508772,0.5326552520843802,0.0327,-0.0327,False
2000.6315789473683,0.5314876500163478,0.0315,-0.0315,False
2000.701754385965,0.5304008800907372,0.0304,-0.0304,False
2000.7719298245613,0.5293224925221884,0.0293,-0.0293,False
2000.842105263158,0.5281800375253276,0.0282,-0.0282,False
2000.9122807017543,0.5269010653147956,0.0269,-0.0269,True
2000.982456140351,0.5254131261052166,0.0254,-0.0254,True
2001.0526315789473,0.523651733831079,0.0237,-0.0237,True
2001.122807017544,0.5216217162847633,0.0216,-0.0216,False
2001.1929824561403,0.5193635905216847,0.0194,-0.0194,False
2001.2631578947369,0.5169181685498186,0.0169,-0.0169,False
2001.3333333333333,0.5143262623771699,0.0143,-0.0143,False
2001.4035087719299,0.511628684011711,0.0116,-0.0116,False
2001.4736842105262,0.5088662454614493,0.0089,-0.0089,False
2001.5438596491229,0.506079758734356,0.0061,-0.0061,False
2001.6140350877192,0.5033100358384385,0.0033,-0.0033,False
2001.6842105263158,0.5005978887816686,0.0006,-0.0006,False
2001.7543859649122,0.49798412957205274,-0.002,0.002,False
2001.8245614035088,0.49550957021756387,-0.0045,0.0045,False
2001.8947368421052,0.4932150227262072,-0.0068,0.0068,False
2001.9649122807018,0.4911412991059573,-0.0089,0.0089,True
2002.0350877192982,0.48932824060977176,-0.0107,0.0107,True
2002.1052631578948,0.4877933611245427,-0.0122,0.0122,False
2002.1754385964912,0.48653184717114306,-0.0135,0.0135,False
2002.2456140350878,0.4855379145153828,-0.0145,0.0145,False
2002.3157894736842,0.48480577892308635,-0.0152,0.0152,False
2002.3859649122808,0.48432965616006685,-0.0157,0.0157,False
2002.4561403508771,0.48410376199214566,-0.0159,0.0159,False
2002.5263157894738,0.48412231218513885,-0.0159,0.0159,False
2002.5964912280701,0.4843795225048648,-0.0156,0.0156,False
2002.6666666666667,0.4848696087171429,-0.0151,0.0151,False
2002.7368421052631,0.4855867865877879,-0.0144,0.0144,False
2002.8070175438597,0.4865252718826226,-0.0135,0.0135,False
2002.877192982456,0.487679280367459,-0.0123,0.0123,False
2002.9473684210527,0.48904302780812237,-0.011,0.011,False
2003.017543859649,0.49061072708351533,-0.0094,0.0094,False
2003.0877192982457,0.49237624175687494,-0.0076,0.0076,False
2003.157894736842,0.49433275696839174,-0.0057,0.0057,False
2003.2280701754387,0.49647337991180535,-0.0035,0.0035,False
2003.298245614035,0.498791217780829,-0.0012,0.0012,False
2003.3684210526317,0.5012793777692048,0.0013,-0.0013,False
2003.438596491228,0.5039309670706438,0.0039,-0.0039,False
2003.5087719298247,0.5067390928788899,0.0067,-0.0067,False
2003.578947368421,0.5096968623876519,0.0097,-0.0097,False
2003.6491228070176,0.5127973827906763,0.0128,-0.0128,False
2003.719298245614,0.5160337612816699,0.016,-0.016,False
2003.7894736842106,0.5193991050543807,0.0194,-0.0194,False
2003.859649122807,0.5228865213025139,0.0229,-0.0229,False
2003.9298245614036,0.5264891172198192,0.0265,-0.0265,True
2004.0,0.5302,0.0302,-0.0302,True
2004.0701754385964,0.5340088592283556,0.034,-0.034,True
2004.140350877193,0.5378917140564276,0.0379,-0.0379,False
2004.2105263157894,0.5418211660272796,0.0418,-0.0418,False
2004.280701754386,0.5457698166840265,0.0458,-0.0458,False
2004.3508771929824,0.5497102675697318,0.0497,-0.0497,False
2004.421052631579,0.5536151202275104,0.0536,-0.0536,False
2004.4912280701753,0.5574569762004259,0.0575,-0.0575,False
2004.561403508772,0.5612084370315923,0.0612,-0.0612,False
2004.6315789473683,0.5648421042640746,0.0648,-0.0648,False
2004.701754385965,0.5683305794409854,0.0683,-0.0683,False
2004.7719298245613,0.5716464641053914,0.0716,-0.0716,False
2004.842105263158,0.5747623598004029,0.0748,-0.0748,False
2004.9122807017543,0.5776508680690894,0.0777,-0.0777,True
2004.982456140351,0.5802845904545583,0.0803,-0.0803,True
2005.0526315789473,0.5826381247030249,0.0826,-0.0826,True
2005.122807017544,0.5847034429214262,0.0847,-0.0847,False
2005.1929824561403,0.5864814631640896,0.0865,-0.0865,False
2005.2631578947369,0.5879731774188169,0.088,-0.088,False
2005.3333333333333,0.589179577673389,0.0892,-0.0892,False
2005.4035087719299,0.590101655915604,0.0901,-0.0901,False
2005.4736842105262,0.5907404041332466,0.0907,-0.0907,False
2005.5438596491229,0.5910968143141111,0.0911,-0.0911,False
2005.6140350877192,0.5911718784459857,0.0912,-0.0912,False
2005.6842105263158,0.5909665885166615,0.091,-0.091,False
2005.7543859649122,0.5904819365139299,0.0905,-0.0905,False
2005.8245614035088,0.5897189144255786,0.0897,-0.0897,False
2005.8947368421052,0.5886785142394027,0.0887,-0.0887,False
2005.9649122807018,0.5873617279431856,0.0874,-0.0874,True
2006.0350877192982,0.5857717126822086,0.0858,-0.0858,True
2006.1052631578948,0.583961424223812,0.084,-0.084,False
2006.1754385964912,0.5820336169574376,0.082,-0.082,False
2006.2456140350878,0.5800932104299846,0.0801,-0.0801,False
2006.3157894736842,0.5782451241883769,0.0782,-0.0782,False
2006.3859649122808,0.5765942777795144,0.0766,-0.0766,False
2006.4561403508771,0.5752455907503192,0.0752,-0.0752,False
2006.5263157894738,0.5743039826476942,0.0743,-0.0743,False
2006.5964912280701,0.5738743730185574,0.0739,-0.0739,False
2006.6666666666667,0.5740616814098175,0.0741,-0.0741,False
2006.7368421052631,0.5749708273683845,0.075,-0.075,False
2006.8070175438597,0.5767067304411763,0.0767,-0.0767,False
2006.877192982456,0.5793743101750932,0.0794,-0.0794,False
2006.9473684210527,0.5830784861170643,0.0831,-0.0831,False
2007.017543859649,0.5879234840622576,0.0879,-0.0879,False
2007.0877192982457,0.5939295858478885,0.0939,-0.0939,False
2007.157894736842,0.6009540416571183,0.101,-0.101,False
2007.2280701754387,0.6088353703767766,0.1088,-0.1088,False
2007.298245614035,0.6174120908935977,0.1174,-0.1174,False
2007.3684210526317,0.6265227220944214,0.1265,-0.1265,False
2007.438596491228,0.6360057828659738,0.136,-0.136,False
2007.5087719298247,0.6456997920951006,0.1457,-0.1457,False
2007.578947368421,0.6554432686685242,0.1554,-0.1554,False
2007.6491228070176,0.6650747314730922,0.1651,-0.1651,False
2007.719298245614,0.674432699395527,0.1744,-0.1744,False
2007.7894736842106,0.6833556913226737,0.1834,-0.1834,False
2007.859649122807,0.6916822261412596,0.1917,-0.1917,False
2007.9298245614036,0.6992508227381232,0.1993,-0.1993,True
2008.0,0.7,0.2,-0.2,True
2008.0701754385964,0.7,0.2,-0.2,True
2008.140350877193,0.7,0.2,-0.2,False
2008.2105263157894,0.7,0.2,-0.2,False
2008.280701754386,0.7,0.2,-0.2,False
2008.3508771929824,0.7,0.2,-0.2,False
2008.421052631579,0.7,0.2,-0.2,False
2008.4912280701753,0.7,0.2,-0.2,False
2008.561403508772,0.7,0.2,-0.2,False
2008.6315789473683,0.7,0.2,-0.2,False
2008.701754385965,0.7,0.2,-0.2,False
2008.7719298245613,0.7,0.2,-0.2,False
2008.842105263158,0.7,0.2,-0.2,False
2008.9122807017543,0.7,0.2,-0.2,True
2008.982456140351,0.7,0.2,-0.2,True
2009.0526315789473,0.7,0.2,-0.2,True
2009.122807017544,0.7,0.2,-0.2,False
2009.1929824561403,0.7,0.2,-0.2,False
2009.2631578947369,0.7,0.2,-0.2,False
2009.3333333333333,0.7,0.2,-0.2,False
2009.4035087719299,0.7,0.2,-0.2,False
2009.4736842105262,0.7,0.2,-0.2,False
2009.5438596491229,0.7,0.2,-0.2,False
2009.6140350877192,0.7,0.2,-0.2,False
2009.6842105263158,0.7,0.2,-0.2,False
2009.7543859649122,0.7,0.2,-0.2,False
2009.8245614035088,0.7,0.2,-0.2,False
2009.8947368421052,0.7,0.2,-0.2,False
2009.9649122807018,0.7,0.2,-0.2,True
2010.0350877192982,0.7,0.2,-0.2,True
2010.1052631578948,0.7,0.2,-0.2,False
2010.1754385964912,0.7,0.2,-0.2,False
2010.2456140350878,0.7,0.2,-0.2,False
2010.3157894736842,0.7,0.2,-0.2,False
2010.3859649122808,0.7,0.2,-0.2,False
2010.4561403508771,0.7,0.2,-0.2,False
2010.5263157894738,0.7,0.2,-0.2,False
2010.5964912280701,0.7,0.2,-0.2,False
2010.6666666666667,0.7,0.2,-0.2,False
2010.7368421052631,0.7,0.2,-0.2,False
2010.8070175438597,0.7,0.2,-0.2,False
2010.877192982456,0.7,0.2,-0.2,False
2010.9473684210527,0.7,0.2,-0.2,False
2011.017543859649,0.7,0.2,-0.2,False
2011.0877192982457,0.7,0.2,-0.2,False
2011.157894736842,0.6990850174711699,0.1991,-0.1991,False
2011.2280701754387,0.6930634598162955,0.1931,-0.1931,False
2011.298245614035,0.6865754001720359,0.1866,-0.1866,False
2011.3684210526317,0.6797806694732947,0.1798,-0.1798,False
2011.438596491228,0.6728390986550612,0.1728,-0.1728,False
2011.5087719298247,0.6659105186522357,0.1659,-0.1659,False
2011.578947368421,0.6591547603998081,0.1592,-0.1592,False
2011.6491228070176,0.6527316548326803,0.1527,-0.1527,False
2011.719298245614,0.6468010328858388,0.1468,-0.1468,False
2011.7894736842106,0.6415227254941908,0.1415,-0.1415,False
2011.859649122807,0.6370565635927153,0.1371,-0.1371,False
2011.9298245614036,0.6335623781163293,0.1336,-0.1336,True
2012.0,0.6312,0.1312,-0.1312,True
2012.0701754385964,0.6300658855841461,0.1301,-0.1301,True
2012.140350877193,0.6300029928311476,0.13,-0.13,False
2012.2105263157894,0.6307909051088704,0.1308,-0.1308,False
2012.280701754386,0.6322092057851836,0.1322,-0.1322,False
2012.3508771929824,0.6340374782279434,0.134,-0.134,False
2012.421052631579,0.636055305805026,0.1361,-0.1361,False
2012.4912280701753,0.6380422718842835,0.138,-0.138,False
2012.561403508772,0.6397779598335931,0.1398,-0.1398,False
2012.6315789473683,0.6410419530208086,0.141,-0.141,False
2012.701754385965,0.6416138348138027,0.1416,-0.1416,False
2012.7719298245613,0.641273188580437,0.1413,-0.1413,False
2012.842105263158,0.6397995976885732,0.1398,-0.1398,False
2012.9122807017543,0.6369726455060866,0.137,-0.137,False
2012.982456140351,0.6325719154008227,0.1326,-0.1326,False
2013.0526315789473,0.6264107454016893,0.1264,-0.1264,False
2013.122807017544,0.6185962641056106,0.1186,-0.1186,False
2013.1929824561403,0.6093868709978484,0.1094,-0.1094,False
2013.2631578947369,0.599042215736186,0.099,-0.099,False
2013.3333333333333,0.5878219479785318,0.0878,-0.0878,False
2013.4035087719299,0.5759857173826558,0.076,-0.076,False
2013.4736842105262,0.5637931736064764,0.0638,-0.0638,False
2013.5438596491229,0.5515039663077572,0.0515,-0.0515,False
2013.6140350877192,0.5393777451444193,0.0394,-0.0394,False
2013.6842105263158,0.5276741597742269,0.0277,-0.0277,False
2013.7543859649122,0.5166528598550975,0.0167,-0.0167,False
2013.8245614035088,0.5065734950448022,0.0066,-0.0066,False
2013.8947368421052,0.49769571500124793,-0.0023,0.0023,False
2013.9649122807018,0.4902791693822199,-0.0097,0.0097,True
2014.0350877192982,0.48457349409440525,-0.0154,0.0154,True
2014.1052631578948,0.48059800876675085,-0.0194,0.0194,False
2014.1754385964912,0.4781417167506107,-0.0219,0.0219,False
2014.2456140350878,0.47698360764609343,-0.023,0.023,False
2014.3157894736842,0.47690267105333256,-0.0231,0.0231,False
2014.3859649122808,0.47767789657245224,-0.0223,0.0223,False
2014.4561403508771,0.47908827380357333,-0.0209,0.0209,False
2014.5263157894738,0.4809127923468295,-0.0191,0.0191,False
2014.5964912280701,0.482930441802335,-0.0171,0.0171,False
2014.6666666666667,0.48492021177022776,-0.0151,0.0151,False
2014.7368421052631,0.48666109185062034,-0.0133,0.0133,False
2014.8070175438597,0.487932071643649,-0.0121,0.0121,False
2014.877192982456,0.4885121407494313,-0.0115,0.0115,False
2014.9473684210527,0.48818028876809577,-0.0118,0.0118,False
2015.017543859649,0.4867164552011884,-0.0133,0.0133,False
2015.0877192982457,0.48401551762183226,-0.016,0.016,False
2015.157894736842,0.4801955804364291,-0.0198,0.0198,False
2015.2280701754387,0.47540039538962753,-0.0246,0.0246,False
2015.298245614035,0.4697737142261312,-0.0302,0.0302,False
2015.3684210526317,0.463459288690577,-0.0365,0.0365,False
2015.438596491228,0.45660087052767867,-0.0434,0.0434,False
2015.5087719298247,0.44934221148206477,-0.0507,0.0507,False
2015.578947368421,0.4418270632984553,-0.0582,0.0582,False
2015.6491228070176,0.4341991777214747,-0.0658,0.0658,False
2015.719298245614,0.42660230649584513,-0.0734,0.0734,False
2015.7894736842106,0.41918020136619066,-0.0808,0.0808,False
2015.859649122807,0.41207661407723206,-0.0879,0.0879,False
2015.9298245614036,0.4054352963735966,-0.0946,0.0946,True
2016.0,0.3993999999999999,-0.1006,0.1006,True
2016.0701754385964,0.39409220344627877,-0.1059,0.1059,True
2016.140350877193,0.3895442921830244,-0.1105,0.1105,False
2016.2105263157894,0.38576637842605804,-0.1142,0.1142,False
2016.280701754386,0.3827685743911469,-0.1172,0.1172,False
2016.3508771929824,0.38056099229410206,-0.1194,0.1194,False
2016.421052631579,0.3791537443507008,-0.1208,0.1208,False
2016.4912280701753,0.3785569427767439,-0.1214,0.1214,False
2016.561403508772,0.37878069978801915,-0.1212,0.1212,False
2016.6315789473683,0.3798351276003167,-0.1202,0.1202,False
2016.701754385965,0.3817303384294351,-0.1183,0.1183,False
